session_id,user_id,session_date,source,device,page_views,session_duration
8882,1268,2025-09-13,Social,Desktop,1,280
8883,1895,2025-09-13,Referral,Desktop,12,708
8884,413,2025-09-13,Organic,Desktop,8,837
8885,635,2025-09-13,Social,Desktop,6,535
8886,324,2025-09-13,Organic,Desktop,13,694
8887,1219,2025-09-13,Referral,Desktop,5,272
8888,230,2025-09-13,Social,Tablet,10,750
8889,1981,2025-09-13,Social,Mobile,12,771
8890,1918,2025-09-13,Paid,Desktop,10,217
8891,1656,2025-09-13,Social,Tablet,1,858
8892,759,2025-09-13,Paid,Desktop,3,771
8893,341,2025-09-13,Social,Desktop,13,131
8894,1578,2025-09-13,Organic,Desktop,7,636
8895,1285,2025-09-13,Social,Mobile,11,564
8896,288,2025-09-13,Referral,Desktop,10,250
8897,819,2025-09-13,Social,Mobile,9,806
8898,1240,2025-09-13,Social,Desktop,15,518
8899,720,2025-09-13,Social,Desktop,5,564
8900,526,2025-09-13,Paid,Desktop,10,142
8901,583,2025-09-13,Organic,Desktop,1,483
8902,198,2025-09-13,Referral,Desktop,6,855
8903,561,2025-09-13,Paid,Tablet,12,670
8904,1360,2025-09-13,Organic,Desktop,11,390
8905,1342,2025-09-13,Social,Desktop,1,303
8906,1235,2025-09-13,Social,Tablet,15,546
8907,1049,2025-09-13,Organic,Desktop,6,800
8908,1276,2025-09-13,Social,Desktop,3,228
8909,492,2025-09-13,Paid,Mobile,5,49
8910,1874,2025-09-13,Organic,Desktop,6,134
8911,939,2025-09-13,Referral,Tablet,15,531
8912,309,2025-09-13,Organic,Desktop,12,633
8913,939,2025-09-13,Organic,Desktop,13,751
8914,24,2025-09-13,Paid,Desktop,7,469
8915,472,2025-09-13,Organic,Mobile,2,717
8916,367,2025-09-13,Social,Desktop,4,788
8917,1426,2025-09-13,Paid,Desktop,3,695
8918,362,2025-09-13,Paid,Desktop,3,203
8919,750,2025-09-13,Organic,Mobile,5,199
8920,555,2025-09-13,Organic,Desktop,7,825
8921,1010,2025-09-13,Social,Mobile,9,129
8922,127,2025-09-13,Paid,Tablet,7,42
8923,368,2025-09-13,Paid,Tablet,15,875
8924,192,2025-09-13,Organic,Mobile,8,826
8925,653,2025-09-13,Paid,Desktop,14,644
8926,1670,2025-09-13,Organic,Mobile,1,816
8927,685,2025-09-13,Organic,Mobile,15,260
8928,1100,2025-09-13,Social,Desktop,3,885
8929,996,2025-09-13,Social,Mobile,12,763
8930,603,2025-09-13,Paid,Desktop,14,636
8931,952,2025-09-13,Organic,Mobile,3,571
8932,1071,2025-09-13,Organic,Desktop,5,287
8933,1325,2025-09-13,Social,Desktop,3,549
8934,1084,2025-09-13,Referral,Desktop,14,818
8935,956,2025-09-13,Organic,Tablet,11,868
8936,386,2025-09-13,Organic,Desktop,11,651
8937,295,2025-09-13,Social,Desktop,2,456
8938,1785,2025-09-13,Social,Desktop,1,674
8939,983,2025-09-13,Organic,Desktop,15,179
8940,799,2025-09-13,Organic,Mobile,11,672
8941,1039,2025-09-13,Social,Mobile,7,283
8942,1298,2025-09-13,Organic,Desktop,7,371
8943,1944,2025-09-13,Paid,Mobile,4,200
8944,502,2025-09-13,Organic,Mobile,11,693
8945,55,2025-09-13,Organic,Mobile,8,674
8946,268,2025-09-13,Paid,Desktop,4,96
8947,1537,2025-09-13,Organic,Mobile,4,520
8948,1973,2025-09-13,Paid,Mobile,1,69
8949,1329,2025-09-13,Organic,Desktop,4,450
8950,1224,2025-09-13,Organic,Mobile,12,776
8951,511,2025-09-13,Organic,Mobile,12,764
8952,319,2025-09-13,Organic,Tablet,3,378
8953,1889,2025-09-13,Paid,Desktop,7,721
8954,1626,2025-09-13,Organic,Tablet,7,767
8955,178,2025-09-13,Organic,Desktop,4,663
8956,1970,2025-09-13,Paid,Mobile,10,289
8957,1383,2025-09-13,Organic,Mobile,7,247
8958,1467,2025-09-13,Organic,Desktop,10,445
8959,1388,2025-09-13,Referral,Desktop,10,863
8960,879,2025-09-13,Referral,Mobile,5,720
8961,737,2025-09-13,Social,Desktop,4,250
8962,1042,2025-09-13,Organic,Mobile,13,584
8963,1825,2025-09-13,Social,Desktop,11,766
8964,1586,2025-09-13,Organic,Mobile,11,246
8965,1720,2025-09-13,Organic,Mobile,3,460
8966,991,2025-09-13,Organic,Desktop,11,199
8967,820,2025-09-13,Paid,Desktop,11,704
8968,303,2025-09-13,Paid,Mobile,3,79
8969,55,2025-09-13,Paid,Tablet,12,182
8970,191,2025-09-13,Paid,Mobile,1,889
8971,893,2025-09-13,Referral,Mobile,12,416
8972,643,2025-09-13,Social,Desktop,11,321
8973,1856,2025-09-13,Paid,Mobile,13,264
8974,1782,2025-09-13,Paid,Mobile,4,119
8975,109,2025-09-13,Organic,Desktop,1,610
8976,475,2025-09-13,Paid,Desktop,11,877
8977,127,2025-09-13,Paid,Mobile,1,271
8978,194,2025-09-13,Social,Desktop,6,527
8979,992,2025-09-13,Social,Desktop,7,453
8980,127,2025-09-13,Referral,Desktop,15,317
8981,98,2025-09-13,Referral,Mobile,13,828
8982,212,2025-09-13,Organic,Tablet,11,531
8983,1763,2025-09-13,Organic,Desktop,13,290
8984,1416,2025-09-13,Organic,Desktop,15,459
8985,647,2025-09-13,Paid,Desktop,10,179
8986,201,2025-09-13,Organic,Tablet,5,72
8987,163,2025-09-13,Paid,Desktop,4,191
8988,1624,2025-09-13,Social,Mobile,10,330
8989,1395,2025-09-13,Social,Desktop,3,658
8990,1524,2025-09-13,Paid,Mobile,13,694
8991,435,2025-09-13,Paid,Mobile,9,409
8992,1281,2025-09-13,Social,Desktop,7,189
8993,213,2025-09-13,Paid,Mobile,3,502
8994,1432,2025-09-13,Organic,Desktop,8,457
8995,736,2025-09-13,Paid,Mobile,7,818
8996,661,2025-09-13,Social,Mobile,5,415
8997,1221,2025-09-13,Organic,Desktop,2,374
8998,165,2025-09-13,Paid,Mobile,3,413
8999,45,2025-09-13,Organic,Desktop,5,167
9000,1685,2025-09-13,Organic,Tablet,11,468
9001,235,2025-09-13,Paid,Desktop,5,176
9002,1830,2025-09-13,Social,Desktop,14,554
9003,1513,2025-09-13,Paid,Desktop,3,583
9004,1382,2025-09-13,Social,Desktop,15,698
9005,776,2025-09-13,Social,Desktop,14,79
9006,801,2025-09-13,Social,Mobile,5,759
9007,569,2025-09-13,Paid,Desktop,9,700
9008,1121,2025-09-13,Organic,Tablet,11,247
9009,596,2025-09-13,Paid,Desktop,9,157
9010,1366,2025-09-13,Referral,Mobile,13,779
9011,28,2025-09-13,Paid,Mobile,13,460
9012,173,2025-09-13,Social,Mobile,6,491
9013,347,2025-09-13,Organic,Desktop,2,53
9014,1971,2025-09-13,Paid,Tablet,10,192
9015,1553,2025-09-13,Social,Mobile,10,323
9016,186,2025-09-13,Organic,Mobile,2,177
9017,734,2025-09-13,Paid,Mobile,7,574
9018,1999,2025-09-13,Organic,Mobile,11,334
9019,697,2025-09-13,Social,Tablet,13,457
9020,355,2025-09-13,Organic,Desktop,11,296
9021,486,2025-09-13,Referral,Tablet,5,759
9022,1811,2025-09-13,Social,Desktop,11,154
9023,823,2025-09-13,Paid,Mobile,2,458
9024,1588,2025-09-13,Referral,Desktop,11,754
9025,1528,2025-09-13,Referral,Desktop,13,277
9026,856,2025-09-13,Organic,Desktop,6,419
9027,38,2025-09-13,Organic,Mobile,14,386
9028,1779,2025-09-13,Referral,Desktop,15,146
9029,834,2025-09-13,Social,Desktop,10,894
9030,1881,2025-09-13,Organic,Mobile,6,156
9031,1859,2025-09-13,Paid,Tablet,9,540
9032,904,2025-09-13,Organic,Desktop,3,303
9033,1205,2025-09-13,Paid,Desktop,13,545
9034,1337,2025-09-13,Social,Mobile,10,639
9035,1213,2025-09-13,Referral,Tablet,10,210
9036,1851,2025-09-13,Paid,Desktop,12,241
9037,1195,2025-09-13,Referral,Desktop,6,742
9038,940,2025-09-13,Social,Tablet,12,795
9039,770,2025-09-13,Organic,Mobile,13,71
9040,1543,2025-09-13,Social,Desktop,11,407
9041,97,2025-09-13,Organic,Desktop,10,200
9042,1310,2025-09-13,Organic,Mobile,8,118
9043,304,2025-09-13,Social,Mobile,15,769
9044,241,2025-09-13,Organic,Desktop,2,665
9045,1387,2025-09-13,Paid,Mobile,7,479
9046,1513,2025-09-13,Paid,Desktop,13,487
9047,1293,2025-09-13,Social,Desktop,13,248
9048,1792,2025-09-13,Paid,Mobile,5,538
9049,1874,2025-09-13,Paid,Tablet,7,505
9050,1835,2025-09-13,Referral,Mobile,15,636
9051,1107,2025-09-13,Paid,Tablet,11,352
9052,281,2025-09-13,Social,Desktop,1,249
9053,117,2025-09-13,Paid,Desktop,6,31
9054,954,2025-09-13,Referral,Mobile,6,438
9055,372,2025-09-13,Paid,Desktop,13,797
9056,1760,2025-09-13,Paid,Tablet,6,136
9057,913,2025-09-13,Social,Desktop,2,295
9058,1028,2025-09-13,Organic,Mobile,10,666
9059,521,2025-09-13,Organic,Mobile,5,480
9060,1780,2025-09-13,Social,Desktop,10,642
9061,1155,2025-09-13,Paid,Desktop,15,416
9062,1813,2025-09-13,Paid,Desktop,2,679
9063,936,2025-09-13,Social,Mobile,14,578
9064,1997,2025-09-13,Referral,Mobile,14,704
9065,816,2025-09-13,Organic,Tablet,9,512
9066,1686,2025-09-13,Paid,Mobile,11,719
9067,1951,2025-09-13,Paid,Desktop,10,608
9068,1047,2025-09-13,Referral,Desktop,7,238
9069,780,2025-09-13,Paid,Mobile,2,571
9070,340,2025-09-13,Organic,Tablet,11,435
9071,821,2025-09-13,Paid,Desktop,5,583
9072,1018,2025-09-13,Social,Desktop,11,885
9073,945,2025-09-13,Social,Mobile,13,450
9074,1232,2025-09-13,Organic,Desktop,12,307
9075,834,2025-09-13,Paid,Mobile,11,159
9076,168,2025-09-13,Paid,Mobile,5,198
9077,1211,2025-09-13,Referral,Mobile,5,383
9078,1243,2025-09-13,Paid,Mobile,5,108
9079,975,2025-09-13,Paid,Mobile,9,634
9080,567,2025-09-13,Paid,Desktop,7,274
9081,998,2025-09-13,Organic,Desktop,8,618
9082,113,2025-09-13,Paid,Desktop,8,793
9083,1169,2025-09-13,Organic,Mobile,6,817
9084,196,2025-09-13,Referral,Desktop,14,734
9085,515,2025-09-13,Paid,Mobile,11,243
9086,1064,2025-09-13,Paid,Desktop,1,873
9087,560,2025-09-13,Organic,Mobile,9,98
9088,184,2025-09-13,Organic,Mobile,13,224
9089,1480,2025-09-13,Referral,Desktop,15,624
9090,260,2025-09-13,Paid,Mobile,12,62
9091,1462,2025-09-13,Paid,Mobile,7,452
9092,119,2025-09-13,Paid,Mobile,5,86
9093,295,2025-09-13,Organic,Desktop,6,829
9094,962,2025-09-13,Organic,Mobile,9,644
9095,472,2025-09-13,Paid,Desktop,11,497
9096,1672,2025-09-13,Organic,Tablet,11,155
9097,1939,2025-09-13,Organic,Mobile,12,688
9098,694,2025-09-13,Organic,Desktop,15,632
9099,332,2025-09-13,Paid,Desktop,2,569
9100,1577,2025-09-13,Organic,Desktop,14,40
9101,1633,2025-09-13,Organic,Mobile,6,89
9102,1952,2025-09-13,Paid,Tablet,14,436
9103,1037,2025-09-13,Organic,Mobile,3,683
9104,1520,2025-09-13,Organic,Mobile,14,136
9105,1955,2025-09-13,Paid,Desktop,2,616
9106,1575,2025-09-13,Paid,Desktop,3,726
9107,1299,2025-09-13,Organic,Tablet,10,166
9108,1853,2025-09-13,Social,Tablet,13,87
9109,181,2025-09-13,Social,Desktop,12,769
9110,1276,2025-09-13,Paid,Mobile,13,471
9111,1606,2025-09-13,Social,Desktop,13,350
9112,868,2025-09-13,Organic,Desktop,11,782
9113,1502,2025-09-13,Organic,Desktop,11,783
9114,609,2025-09-13,Social,Desktop,14,799
9115,20,2025-09-13,Organic,Mobile,15,278
9116,741,2025-09-13,Social,Desktop,1,591
9117,1060,2025-09-13,Social,Mobile,10,804
9118,972,2025-09-13,Social,Desktop,3,300
9119,1879,2025-09-13,Paid,Mobile,8,874
9120,209,2025-09-13,Organic,Desktop,4,486
9121,1605,2025-09-13,Social,Desktop,12,658
9122,1131,2025-09-13,Paid,Mobile,13,374
9123,1388,2025-09-13,Referral,Desktop,10,709
9124,1783,2025-09-13,Organic,Desktop,11,413
9125,204,2025-09-13,Social,Desktop,7,849
9126,1759,2025-09-13,Social,Mobile,11,464
9127,862,2025-09-13,Social,Desktop,15,549
9128,1174,2025-09-13,Social,Mobile,11,533
9129,967,2025-09-13,Organic,Desktop,12,636
9130,1460,2025-09-13,Paid,Tablet,1,529
9131,478,2025-09-13,Organic,Tablet,9,771
9132,559,2025-09-13,Social,Desktop,5,252
9133,1492,2025-09-13,Paid,Desktop,1,887
9134,1120,2025-09-13,Social,Mobile,13,875
9135,1177,2025-09-13,Organic,Desktop,5,802
9136,1539,2025-09-13,Social,Desktop,12,558
9137,1223,2025-09-13,Referral,Tablet,15,609
9138,889,2025-09-13,Social,Mobile,12,79
9139,636,2025-09-13,Organic,Mobile,11,81
9140,188,2025-09-13,Organic,Mobile,12,549
9141,1026,2025-09-13,Paid,Mobile,6,330
9142,1853,2025-09-13,Organic,Desktop,10,263
9143,477,2025-09-13,Social,Desktop,3,173
9144,1695,2025-09-13,Social,Desktop,2,706
9145,1906,2025-09-13,Organic,Desktop,4,47
9146,1165,2025-09-13,Organic,Tablet,15,342
9147,878,2025-09-13,Organic,Mobile,6,480
9148,341,2025-09-13,Organic,Mobile,10,122
9149,632,2025-09-13,Organic,Mobile,3,192
9150,812,2025-09-13,Paid,Desktop,5,320
9151,1626,2025-09-13,Paid,Desktop,14,74
9152,89,2025-09-13,Organic,Desktop,13,548
9153,234,2025-09-13,Social,Desktop,3,247
9154,40,2025-09-13,Paid,Mobile,7,262
9155,1578,2025-09-13,Social,Desktop,11,815
9156,563,2025-09-13,Social,Desktop,12,664
9157,106,2025-09-13,Social,Mobile,11,430
9158,749,2025-09-13,Organic,Desktop,2,851
9159,1431,2025-09-13,Paid,Mobile,2,34
9160,1753,2025-09-13,Paid,Desktop,11,419
9161,222,2025-09-13,Paid,Desktop,6,780
9162,446,2025-09-13,Organic,Desktop,9,695
9163,815,2025-09-13,Organic,Mobile,6,274
9164,1040,2025-09-13,Referral,Desktop,8,781
9165,119,2025-09-13,Social,Tablet,4,240
9166,1128,2025-09-13,Paid,Mobile,13,666
9167,647,2025-09-13,Organic,Desktop,10,630
9168,1717,2025-09-13,Paid,Mobile,13,885
9169,553,2025-09-13,Referral,Desktop,6,625
9170,1772,2025-09-13,Organic,Tablet,1,103
9171,841,2025-09-13,Organic,Desktop,6,596
9172,170,2025-09-13,Organic,Mobile,7,105
9173,1170,2025-09-13,Paid,Desktop,9,100
9174,653,2025-09-13,Paid,Desktop,7,115
9175,1837,2025-09-13,Paid,Desktop,11,71
9176,1870,2025-09-13,Organic,Tablet,15,704
9177,401,2025-09-13,Social,Mobile,2,355
9178,1806,2025-09-13,Paid,Desktop,13,72
9179,1483,2025-09-13,Organic,Tablet,6,594
9180,615,2025-09-13,Social,Mobile,8,682
9181,1965,2025-09-13,Paid,Mobile,11,99
9182,1592,2025-09-13,Paid,Desktop,12,545
9183,1305,2025-09-13,Organic,Mobile,9,217
9184,778,2025-09-13,Organic,Desktop,9,46
9185,47,2025-09-13,Social,Mobile,15,664
9186,1228,2025-09-13,Organic,Desktop,9,34
9187,1218,2025-09-13,Organic,Desktop,7,77
9188,1252,2025-09-13,Organic,Mobile,7,742
9189,733,2025-09-13,Paid,Mobile,6,421
9190,757,2025-09-13,Referral,Mobile,2,854
9191,1616,2025-09-13,Paid,Desktop,3,488
9192,13,2025-09-13,Organic,Mobile,15,719
9193,579,2025-09-13,Paid,Mobile,10,673
9194,1523,2025-09-13,Referral,Mobile,12,515
9195,1832,2025-09-13,Paid,Desktop,11,651
9196,1236,2025-09-13,Paid,Desktop,3,803
9197,787,2025-09-13,Organic,Desktop,3,473
9198,1847,2025-09-13,Organic,Desktop,2,90
9199,1739,2025-09-13,Referral,Desktop,5,337
9200,1121,2025-09-13,Paid,Desktop,5,417
9201,1556,2025-09-13,Referral,Desktop,5,738
9202,414,2025-09-13,Paid,Mobile,8,593
9203,691,2025-09-13,Social,Desktop,14,625
9204,1057,2025-09-13,Organic,Tablet,14,429
9205,1206,2025-09-13,Paid,Desktop,8,406
9206,274,2025-09-13,Organic,Mobile,11,389
9207,1862,2025-09-13,Paid,Mobile,2,469
9208,1035,2025-09-13,Paid,Desktop,6,321
9209,959,2025-09-13,Organic,Desktop,7,470
9210,1125,2025-09-13,Social,Mobile,1,425
9211,747,2025-09-13,Social,Mobile,7,647
9212,1237,2025-09-13,Social,Desktop,1,55
9213,479,2025-09-13,Paid,Mobile,11,523
9214,854,2025-09-13,Social,Desktop,5,851
9215,1046,2025-09-13,Paid,Desktop,12,163
9216,77,2025-09-13,Paid,Tablet,13,801
9217,476,2025-09-13,Paid,Mobile,1,469
9218,1830,2025-09-13,Social,Mobile,8,522
9219,1672,2025-09-13,Paid,Mobile,8,326
9220,1838,2025-09-13,Paid,Mobile,15,767
9221,450,2025-09-13,Social,Desktop,12,550
9222,389,2025-09-13,Referral,Desktop,6,193
9223,1323,2025-09-13,Organic,Desktop,7,402
9224,1801,2025-09-13,Organic,Mobile,3,132
9225,1735,2025-09-13,Organic,Mobile,9,430
9226,357,2025-09-13,Paid,Desktop,1,364
9227,1345,2025-09-13,Paid,Mobile,8,309
9228,559,2025-09-13,Social,Desktop,7,486
9229,372,2025-09-13,Social,Desktop,15,787
9230,736,2025-09-13,Paid,Desktop,6,767
9231,1463,2025-09-13,Referral,Desktop,5,696
9232,369,2025-09-13,Paid,Mobile,2,573
9233,1486,2025-09-13,Paid,Desktop,9,563
9234,370,2025-09-13,Referral,Desktop,9,812
9235,521,2025-09-13,Paid,Desktop,12,547
9236,818,2025-09-13,Paid,Mobile,11,125
9237,739,2025-09-13,Paid,Desktop,14,624
9238,1147,2025-09-13,Paid,Desktop,13,345
9239,1963,2025-09-13,Social,Desktop,1,185
9240,669,2025-09-13,Organic,Mobile,10,879
9241,641,2025-09-13,Organic,Mobile,3,875
9242,73,2025-09-13,Social,Desktop,10,481
9243,1091,2025-09-13,Paid,Mobile,1,689
9244,257,2025-09-13,Paid,Desktop,14,292
9245,1385,2025-09-13,Organic,Mobile,12,676
9246,1994,2025-09-13,Referral,Desktop,4,397
9247,381,2025-09-13,Organic,Desktop,10,583
9248,1599,2025-09-13,Social,Desktop,6,243
9249,1118,2025-09-13,Social,Mobile,15,595
9250,1430,2025-09-13,Social,Mobile,9,528
9251,1953,2025-09-13,Paid,Desktop,3,36
9252,377,2025-09-13,Organic,Mobile,7,899
9253,1630,2025-09-13,Organic,Tablet,9,586
9254,927,2025-09-13,Organic,Mobile,7,454
9255,1874,2025-09-13,Social,Desktop,4,282
9256,984,2025-09-13,Referral,Mobile,13,740
9257,1040,2025-09-13,Organic,Desktop,4,407
9258,1117,2025-09-13,Paid,Desktop,14,90
9259,1322,2025-09-13,Organic,Tablet,12,303
9260,517,2025-09-13,Paid,Tablet,9,814
9261,414,2025-09-13,Organic,Desktop,4,829
9262,707,2025-09-13,Paid,Mobile,2,518
9263,935,2025-09-13,Organic,Tablet,7,286
9264,1847,2025-09-13,Paid,Mobile,1,273
9265,960,2025-09-13,Social,Desktop,14,373
9266,821,2025-09-13,Organic,Desktop,14,80
9267,49,2025-09-13,Organic,Tablet,3,275
9268,1345,2025-09-13,Organic,Desktop,9,849
9269,518,2025-09-13,Organic,Mobile,11,869
9270,86,2025-09-13,Organic,Desktop,4,783
9271,311,2025-09-13,Organic,Desktop,11,697
9272,1513,2025-09-13,Social,Desktop,6,89
9273,174,2025-09-13,Social,Mobile,10,136
9274,661,2025-09-13,Referral,Desktop,15,685
9275,292,2025-09-13,Organic,Desktop,14,309
9276,1429,2025-09-13,Paid,Desktop,10,477
9277,2,2025-09-13,Paid,Mobile,8,630
9278,1365,2025-09-13,Organic,Mobile,9,761
9279,1828,2025-09-13,Paid,Mobile,1,457
9280,1116,2025-09-13,Organic,Mobile,13,371
9281,644,2025-09-13,Organic,Mobile,1,66
9282,1932,2025-09-13,Referral,Desktop,8,752
9283,960,2025-09-13,Organic,Desktop,1,262
9284,645,2025-09-13,Referral,Desktop,8,452
9285,883,2025-09-13,Organic,Desktop,1,155
9286,1021,2025-09-13,Paid,Tablet,7,839
9287,708,2025-09-13,Referral,Tablet,13,410
9288,65,2025-09-13,Paid,Desktop,15,377
9289,533,2025-09-13,Organic,Desktop,3,423
9290,569,2025-09-13,Organic,Tablet,14,156
9291,983,2025-09-13,Paid,Tablet,11,372
9292,1013,2025-09-13,Paid,Mobile,12,308
9293,1627,2025-09-13,Social,Desktop,6,178
9294,1136,2025-09-13,Paid,Mobile,4,265
9295,1590,2025-09-13,Organic,Desktop,3,647
9296,847,2025-09-13,Social,Desktop,10,570
9297,1920,2025-09-13,Organic,Desktop,2,307
9298,1257,2025-09-13,Social,Mobile,9,459
9299,85,2025-09-13,Organic,Tablet,4,167
9300,3,2025-09-13,Social,Desktop,12,586
9301,1424,2025-09-13,Organic,Desktop,2,113
9302,1447,2025-09-13,Social,Desktop,11,478
9303,1772,2025-09-13,Paid,Mobile,10,140
9304,1740,2025-09-13,Paid,Desktop,15,746
9305,1947,2025-09-13,Paid,Desktop,2,329
9306,1854,2025-09-13,Organic,Mobile,2,376
9307,1349,2025-09-13,Paid,Desktop,1,604
9308,1403,2025-09-13,Organic,Mobile,5,226
9309,982,2025-09-13,Paid,Desktop,14,233
9310,1046,2025-09-13,Organic,Desktop,4,132
9311,631,2025-09-13,Paid,Desktop,3,552
9312,488,2025-09-13,Paid,Desktop,4,208
9313,310,2025-09-13,Paid,Desktop,6,124
9314,1148,2025-09-13,Organic,Desktop,7,336
9315,1755,2025-09-13,Paid,Desktop,4,182
9316,768,2025-09-13,Paid,Desktop,8,727
9317,143,2025-09-13,Paid,Desktop,8,663
9318,576,2025-09-13,Social,Mobile,7,214
9319,628,2025-09-13,Organic,Mobile,6,145
9320,92,2025-09-13,Organic,Mobile,7,681
9321,382,2025-09-13,Organic,Mobile,12,893
9322,1472,2025-09-13,Paid,Mobile,3,696
9323,1836,2025-09-13,Paid,Mobile,11,761
9324,771,2025-09-13,Referral,Mobile,13,796
9325,160,2025-09-13,Paid,Desktop,14,423
9326,1455,2025-09-13,Referral,Mobile,1,754
9327,1188,2025-09-13,Paid,Desktop,14,128
9328,477,2025-09-13,Organic,Desktop,11,65
9329,1752,2025-09-13,Referral,Desktop,6,582
9330,553,2025-09-13,Paid,Desktop,6,413
9331,496,2025-09-13,Referral,Desktop,12,696
9332,1544,2025-09-13,Organic,Desktop,14,133
9333,1771,2025-09-13,Social,Mobile,10,236
9334,787,2025-09-13,Organic,Mobile,15,516
9335,823,2025-09-13,Organic,Mobile,3,652
9336,754,2025-09-13,Social,Tablet,3,714
9337,1317,2025-09-13,Organic,Tablet,9,409
9338,1090,2025-09-13,Referral,Mobile,12,627
9339,1214,2025-09-13,Organic,Desktop,12,340
9340,1645,2025-09-13,Paid,Mobile,3,627
9341,1614,2025-09-13,Social,Desktop,11,283
9342,1105,2025-09-13,Paid,Desktop,15,869
9343,1519,2025-09-13,Social,Mobile,9,732
9344,119,2025-09-13,Paid,Mobile,5,153
9345,613,2025-09-13,Paid,Mobile,3,892
9346,523,2025-09-13,Organic,Mobile,3,438
9347,1979,2025-09-13,Organic,Desktop,15,854
9348,1985,2025-09-13,Social,Desktop,3,257
9349,222,2025-09-13,Organic,Desktop,5,852
9350,1398,2025-09-13,Social,Mobile,9,88
9351,1760,2025-09-13,Organic,Desktop,15,892
9352,448,2025-09-13,Paid,Desktop,6,579
9353,882,2025-09-13,Organic,Desktop,12,165
9354,1334,2025-09-13,Paid,Desktop,7,898
9355,1164,2025-09-13,Referral,Desktop,2,413
9356,271,2025-09-13,Organic,Desktop,4,162
9357,1920,2025-09-13,Social,Desktop,7,799
9358,1900,2025-09-13,Paid,Desktop,11,56
9359,294,2025-09-13,Paid,Mobile,7,694
9360,117,2025-09-13,Social,Mobile,1,136
9361,400,2025-09-13,Social,Mobile,1,300
9362,1078,2025-09-13,Organic,Desktop,11,605
9363,1839,2025-09-13,Paid,Desktop,9,450
9364,18,2025-09-13,Paid,Mobile,1,620
9365,399,2025-09-13,Organic,Desktop,8,414
9366,490,2025-09-13,Organic,Desktop,1,445
9367,491,2025-09-13,Referral,Desktop,13,112
9368,540,2025-09-13,Organic,Mobile,2,755
9369,1183,2025-09-13,Referral,Desktop,6,485
9370,1083,2025-09-13,Social,Mobile,10,123
9371,414,2025-09-13,Organic,Desktop,4,315
9372,1479,2025-09-13,Organic,Mobile,13,795
9373,1073,2025-09-13,Paid,Tablet,2,457
9374,410,2025-09-13,Organic,Mobile,1,827
9375,260,2025-09-13,Social,Desktop,6,383
9376,365,2025-09-13,Paid,Desktop,15,761
9377,1956,2025-09-13,Social,Desktop,12,382
9378,1551,2025-09-13,Organic,Desktop,15,341
9379,1714,2025-09-13,Organic,Mobile,9,100
9380,256,2025-09-13,Organic,Desktop,14,880
9381,1329,2025-09-13,Organic,Mobile,6,314
9382,569,2025-09-13,Paid,Tablet,13,157
9383,906,2025-09-13,Paid,Desktop,3,513
9384,1083,2025-09-13,Organic,Mobile,12,175
9385,743,2025-09-13,Social,Desktop,4,738
9386,313,2025-09-13,Social,Tablet,9,73
9387,1588,2025-09-13,Organic,Desktop,6,59
9388,928,2025-09-13,Organic,Mobile,9,183
9389,1598,2025-09-13,Social,Desktop,1,777
9390,1024,2025-09-13,Paid,Desktop,5,157
9391,1010,2025-09-13,Paid,Desktop,10,266
9392,763,2025-09-13,Referral,Tablet,5,138
9393,614,2025-09-13,Organic,Mobile,9,213
9394,1680,2025-09-13,Paid,Mobile,6,261
9395,1131,2025-09-13,Referral,Mobile,8,58
