conversion_id,user_id,campaign_id,conversion_date,revenue,conversion_type
3669,1617,5,2025-09-27,479.14,Signup
3670,1221,1,2025-09-23,329.02,Signup
3671,513,15,2025-09-21,483.33,Signup
3672,1549,3,2025-09-26,94.93,Purchase
3673,1738,10,2025-09-24,91.44,Purchase
3674,1751,14,2025-09-22,429.06,Download
3675,1061,13,2025-09-22,402.36,Download
3676,1375,12,2025-09-22,312.34,Download
3677,459,9,2025-09-18,303.63,Purchase
3678,1716,15,2025-09-15,368.41,Purchase
3679,6,4,2025-09-19,421.02,Purchase
3680,981,7,2025-10-04,98.43,Purchase
3681,1911,5,2025-09-19,136.48,Purchase
3682,1741,9,2025-09-20,36.98,Download
3683,312,4,2025-09-16,469.41,Purchase
3684,1714,15,2025-09-13,449.38,Signup
3685,1446,7,2025-09-25,163.86,Purchase
3686,761,8,2025-09-14,13.36,Purchase
3687,1499,10,2025-09-23,195.48,Signup
3688,744,1,2025-09-23,487.32,Purchase
3689,1153,15,2025-09-25,80.46,Purchase
3690,1601,6,2025-10-04,334.69,Purchase
3691,284,13,2025-09-21,408.83,Signup
3692,284,9,2025-09-21,432.2,Signup
3693,1439,9,2025-09-16,293.36,Purchase
3694,874,6,2025-09-16,194.85,Purchase
3695,1623,3,2025-09-17,120.89,Purchase
3696,376,9,2025-09-15,464.19,Purchase
3697,1921,3,2025-10-01,252.31,Purchase
3698,1161,12,2025-09-13,79.27,Purchase
3699,807,13,2025-09-23,294.49,Purchase
3700,760,3,2025-09-24,19.16,Purchase
3701,1220,8,2025-09-13,200.86,Download
3702,786,12,2025-09-22,350.59,Purchase
3703,553,5,2025-09-25,300.41,Purchase
3704,411,15,2025-09-27,187.82,Purchase
3705,1165,6,2025-09-29,105.4,Purchase
3706,1189,8,2025-09-21,72.25,Purchase
3707,1661,10,2025-09-17,480.97,Download
3708,1855,13,2025-09-19,197.06,Download
3709,1200,6,2025-09-19,78.55,Purchase
3710,1470,15,2025-09-15,252.49,Purchase
3711,497,8,2025-09-22,212.8,Purchase
3712,834,4,2025-09-13,321.87,Purchase
3713,865,13,2025-10-02,187.53,Signup
3714,180,13,2025-09-13,467.68,Purchase
3715,874,1,2025-09-15,149.74,Purchase
3716,322,11,2025-09-19,459.37,Purchase
3717,1775,11,2025-09-23,373.46,Signup
3718,1600,3,2025-10-03,123.17,Purchase
3719,892,4,2025-09-14,427.17,Purchase
3720,1751,4,2025-09-17,451.02,Purchase
3721,1904,4,2025-09-17,12.52,Purchase
3722,1237,2,2025-09-28,480.88,Purchase
3723,1540,7,2025-09-22,371.99,Purchase
3724,1698,4,2025-09-24,122.39,Download
3725,238,13,2025-09-24,179.02,Purchase
3726,657,10,2025-10-03,249.53,Purchase
3727,861,2,2025-09-29,438.99,Download
3728,1498,5,2025-09-19,107.45,Purchase
3729,1725,3,2025-10-02,264.05,Signup
3730,597,14,2025-09-24,398.18,Purchase
3731,1172,9,2025-09-14,496.59,Download
3732,1530,4,2025-09-21,275.29,Purchase
3733,18,3,2025-09-26,190.16,Purchase
3734,255,1,2025-09-21,82.82,Purchase
3735,1843,4,2025-09-17,258.38,Purchase
3736,1123,13,2025-10-01,50.51,Purchase
3737,1325,8,2025-09-21,99.56,Download
3738,261,2,2025-09-17,455.85,Signup
3739,1188,1,2025-09-17,413.55,Purchase
3740,1428,12,2025-09-13,455.3,Signup
3741,559,5,2025-09-18,118.34,Signup
3742,808,4,2025-09-15,367.29,Signup
3743,906,10,2025-09-30,452.07,Purchase
3744,1356,12,2025-09-16,402.11,Signup
3745,1004,11,2025-09-18,394.37,Signup
3746,317,9,2025-09-21,419.28,Purchase
3747,1867,12,2025-09-19,13.34,Purchase
3748,346,15,2025-09-16,272.67,Purchase
3749,820,7,2025-09-15,370.18,Purchase
3750,989,15,2025-09-19,454.15,Download
3751,1505,14,2025-09-19,145.86,Purchase
3752,1847,7,2025-09-25,241.79,Purchase
3753,103,10,2025-09-16,343.69,Purchase
3754,105,6,2025-10-05,120.07,Purchase
3755,977,5,2025-09-24,495.85,Purchase
3756,646,7,2025-10-09,285.75,Signup
3757,1527,4,2025-09-17,395.71,Purchase
3758,1853,1,2025-09-21,438.41,Purchase
3759,1397,10,2025-09-15,164.77,Signup
3760,867,14,2025-09-22,410.87,Download
3761,1480,15,2025-09-18,206.53,Purchase
3762,777,9,2025-09-16,242.53,Purchase
3763,1328,8,2025-09-19,423.4,Purchase
3764,1589,10,2025-10-10,85.65,Signup
3765,141,5,2025-09-18,190.6,Purchase
3766,386,13,2025-09-23,499.29,Signup
3767,1595,7,2025-09-29,362.94,Signup
3768,1508,1,2025-09-19,43.52,Purchase
3769,23,1,2025-09-14,78.16,Purchase
3770,1321,3,2025-09-29,127.17,Download
3771,872,10,2025-10-04,200.15,Download
3772,1154,6,2025-09-14,294.76,Signup
3773,1715,7,2025-09-18,190.81,Purchase
3774,1012,12,2025-09-16,36.54,Signup
3775,1713,9,2025-09-24,175.03,Signup
3776,1620,14,2025-09-25,77.91,Signup
3777,676,12,2025-09-22,191.3,Signup
3778,1298,2,2025-09-26,407.34,Purchase
3779,1350,15,2025-09-20,262.4,Signup
3780,1207,12,2025-09-19,258.95,Purchase
3781,619,4,2025-09-17,31.4,Purchase
3782,489,8,2025-09-14,156.36,Purchase
3783,1418,9,2025-09-19,449.72,Signup
3784,1911,7,2025-09-20,259.57,Purchase
3785,261,5,2025-09-19,30.3,Purchase
3786,623,7,2025-09-25,82.23,Purchase
3787,21,14,2025-09-18,445.39,Purchase
3788,369,9,2025-09-21,240.42,Purchase
3789,336,11,2025-09-13,203.54,Purchase
3790,168,3,2025-10-08,389.73,Purchase
3791,23,1,2025-09-24,332.85,Purchase
3792,1794,2,2025-10-10,113.35,Purchase
3793,561,9,2025-09-16,110.25,Signup
3794,577,4,2025-09-19,87.11,Purchase
3795,1126,5,2025-09-25,112.11,Purchase
3796,1852,6,2025-10-01,468.91,Purchase
3797,42,10,2025-09-26,19.14,Purchase
3798,37,1,2025-09-23,379.05,Purchase
3799,301,5,2025-09-21,61.91,Purchase
3800,1274,9,2025-09-20,114.33,Purchase
3801,1700,4,2025-09-22,444.63,Purchase
3802,1420,7,2025-09-23,100.32,Download
3803,1869,13,2025-09-20,164.44,Purchase
3804,1921,14,2025-09-18,496.39,Signup
3805,983,8,2025-09-18,95.47,Purchase
3806,1982,1,2025-09-20,41.47,Purchase
3807,1672,15,2025-09-14,233.52,Purchase
3808,1158,11,2025-09-28,301.38,Signup
3809,1696,15,2025-09-15,368.27,Signup
3810,1160,2,2025-09-23,189.12,Purchase
3811,168,2,2025-10-09,395.28,Purchase
3812,225,12,2025-09-19,81.08,Purchase
3813,812,6,2025-09-26,444.16,Purchase
3814,25,4,2025-09-14,186.75,Purchase
3815,1066,4,2025-09-20,301.9,Signup
3816,1251,4,2025-09-15,335.01,Purchase
3817,874,3,2025-10-05,153.98,Signup
3818,1311,11,2025-09-24,110.87,Download
3819,491,5,2025-09-16,424.36,Purchase
3820,534,8,2025-09-19,175.76,Purchase
3821,1081,9,2025-09-19,397.85,Purchase
3822,1577,15,2025-09-15,50.02,Purchase
3823,1174,13,2025-09-24,253.05,Purchase
3824,1335,9,2025-09-19,302.44,Purchase
3825,1681,10,2025-09-24,372.41,Signup
3826,841,8,2025-09-17,426.59,Purchase
3827,949,1,2025-09-22,59.92,Signup
3828,1587,15,2025-09-14,70.45,Purchase
3829,1610,12,2025-09-14,14.28,Purchase
3830,836,14,2025-09-16,326.42,Download
3831,1385,12,2025-09-15,25.88,Signup
3832,472,5,2025-09-23,90.73,Purchase
3833,1279,15,2025-09-26,209.33,Purchase
3834,1605,14,2025-09-18,496.2,Purchase
3835,1334,3,2025-09-20,240.07,Purchase
3836,1124,4,2025-09-22,350.15,Purchase
3837,241,13,2025-09-20,179.7,Download
3838,1242,15,2025-09-15,341.84,Signup
3839,1163,11,2025-09-13,431.86,Purchase
3840,1290,3,2025-09-18,385.07,Signup
3841,1677,9,2025-09-13,82.31,Purchase
3842,1323,2,2025-09-28,48.01,Download
3843,1253,2,2025-09-16,387.92,Purchase
3844,710,15,2025-09-15,85.64,Purchase
3845,1647,11,2025-09-20,491.21,Purchase
3846,1629,9,2025-09-23,26.49,Purchase
3847,380,1,2025-09-22,13.65,Download
3848,396,9,2025-09-17,226.35,Purchase
3849,577,7,2025-09-25,496.97,Purchase
3850,116,11,2025-10-02,105.87,Signup
3851,1050,15,2025-09-29,477.07,Purchase
3852,1999,9,2025-09-13,306.85,Purchase
3853,1470,14,2025-09-22,246.8,Purchase
3854,1010,11,2025-09-22,53.2,Purchase
3855,879,1,2025-09-20,337.0,Signup
3856,378,9,2025-09-26,166.88,Purchase
3857,1500,2,2025-09-23,336.66,Purchase
3858,548,2,2025-10-02,302.58,Purchase
3859,1936,3,2025-10-09,391.75,Purchase
3860,1885,8,2025-09-13,65.44,Purchase
3861,374,1,2025-09-18,91.91,Purchase
3862,718,2,2025-09-17,497.81,Purchase
3863,1027,9,2025-09-21,42.54,Purchase
3864,499,4,2025-09-20,307.71,Download
3865,432,3,2025-10-03,453.7,Purchase
3866,302,6,2025-09-30,187.97,Purchase
3867,1984,11,2025-09-26,14.11,Purchase
3868,1634,1,2025-09-18,322.45,Signup
3869,1186,1,2025-09-15,428.12,Purchase
3870,634,8,2025-09-16,31.32,Purchase
3871,743,7,2025-10-07,429.32,Purchase
3872,514,10,2025-09-19,181.93,Purchase
3873,1021,15,2025-09-20,278.65,Purchase
3874,147,6,2025-10-01,131.78,Signup
3875,352,14,2025-09-18,264.53,Purchase
3876,1257,5,2025-09-27,322.75,Purchase
3877,918,15,2025-09-19,159.97,Purchase
3878,1351,2,2025-09-22,237.07,Purchase
3879,236,6,2025-10-05,289.28,Purchase
3880,989,5,2025-09-14,25.06,Download
3881,393,1,2025-09-17,110.75,Purchase
3882,1616,10,2025-09-28,326.29,Signup
3883,1686,5,2025-10-01,336.75,Download
3884,1235,7,2025-09-16,464.96,Signup
3885,630,7,2025-10-01,207.42,Signup
3886,790,8,2025-09-14,417.18,Purchase
3887,379,11,2025-10-07,252.67,Download
3888,711,1,2025-09-20,302.52,Download
3889,1964,15,2025-09-29,398.07,Download
3890,730,9,2025-09-16,38.75,Purchase
3891,1906,4,2025-09-18,43.25,Purchase
3892,739,15,2025-09-28,65.14,Purchase
3893,568,12,2025-09-14,336.89,Purchase
3894,260,8,2025-09-19,387.62,Purchase
3895,671,4,2025-09-22,335.46,Signup
3896,550,15,2025-09-16,165.77,Purchase
3897,547,11,2025-09-27,310.03,Purchase
3898,1442,7,2025-09-24,284.98,Purchase
3899,1212,1,2025-09-19,202.86,Signup
3900,576,8,2025-09-19,158.75,Purchase
3901,1791,3,2025-09-26,61.01,Signup
3902,1941,9,2025-09-20,168.42,Download
3903,1359,3,2025-09-13,210.56,Download
3904,408,9,2025-09-15,360.78,Purchase
3905,1068,6,2025-10-04,359.35,Purchase
3906,1847,7,2025-09-19,179.16,Purchase
3907,1684,12,2025-09-13,265.12,Purchase
3908,405,8,2025-09-20,298.88,Purchase
3909,775,12,2025-09-13,42.8,Download
3910,1614,3,2025-09-25,491.96,Purchase
3911,1224,14,2025-09-22,483.94,Purchase
3912,1711,14,2025-09-14,332.02,Purchase
3913,561,1,2025-09-13,116.02,Purchase
3914,1637,3,2025-09-22,379.13,Download
3915,1875,9,2025-09-17,252.37,Purchase
3916,381,5,2025-09-24,282.03,Purchase
3917,1910,10,2025-09-16,445.29,Purchase
3918,1278,13,2025-10-03,472.29,Purchase
3919,642,13,2025-10-02,310.57,Purchase
3920,1453,14,2025-09-21,40.99,Purchase
3921,392,8,2025-09-22,447.52,Download
3922,619,12,2025-09-18,452.92,Purchase
3923,251,5,2025-09-20,106.77,Purchase
3924,78,11,2025-09-13,280.12,Purchase
3925,805,1,2025-09-22,147.76,Purchase
3926,1268,9,2025-09-25,222.14,Purchase
3927,1988,10,2025-09-21,199.84,Purchase
3928,1572,7,2025-09-26,301.14,Signup
3929,1663,11,2025-10-05,62.72,Download
3930,1042,15,2025-09-21,455.38,Purchase
3931,993,5,2025-09-18,161.7,Download
3932,785,7,2025-09-21,416.11,Purchase
3933,306,3,2025-10-08,88.49,Purchase
3934,275,7,2025-10-09,418.73,Purchase
3935,1390,7,2025-10-09,468.36,Purchase
3936,521,12,2025-09-19,102.35,Purchase
3937,558,8,2025-09-19,347.01,Purchase
3938,1184,2,2025-10-08,445.41,Signup
3939,5,10,2025-10-03,401.6,Purchase
3940,2000,4,2025-09-15,420.6,Signup
3941,168,10,2025-09-17,158.12,Purchase
3942,1904,12,2025-09-15,141.06,Signup
3943,1321,10,2025-09-17,88.25,Purchase
3944,322,3,2025-09-13,477.98,Signup
3945,1959,7,2025-10-02,127.09,Purchase
3946,582,13,2025-09-25,301.03,Purchase
3947,1848,8,2025-09-18,359.05,Purchase
3948,1161,1,2025-09-19,402.65,Download
3949,1370,9,2025-09-18,406.49,Purchase
3950,275,5,2025-09-19,20.07,Signup
3951,803,7,2025-10-04,477.3,Purchase
3952,1498,5,2025-09-17,477.14,Purchase
3953,68,4,2025-09-13,487.0,Purchase
3954,1076,14,2025-09-13,333.55,Purchase
3955,523,4,2025-09-20,263.79,Purchase
3956,197,3,2025-09-19,346.27,Download
3957,926,11,2025-09-26,24.47,Purchase
3958,329,2,2025-10-05,335.91,Signup
3959,420,9,2025-09-24,329.69,Purchase
3960,1170,13,2025-09-26,56.79,Purchase
3961,248,10,2025-09-23,202.38,Purchase
3962,1129,5,2025-09-29,219.45,Purchase
3963,1381,3,2025-09-24,200.99,Purchase
3964,972,13,2025-10-02,99.41,Purchase
3965,265,12,2025-09-23,348.72,Purchase
3966,307,15,2025-09-13,208.98,Purchase
3967,1,7,2025-10-03,282.3,Purchase
3968,1154,15,2025-09-27,367.73,Purchase
3969,639,2,2025-09-17,295.45,Purchase
3970,1709,6,2025-10-03,458.36,Signup
3971,1403,14,2025-09-24,91.06,Signup
3972,1682,1,2025-09-24,465.33,Purchase
3973,1482,13,2025-09-27,166.65,Download
3974,756,4,2025-09-23,168.45,Download
3975,873,1,2025-09-22,366.77,Signup
3976,675,12,2025-09-17,329.16,Download
3977,748,4,2025-09-16,205.53,Purchase
3978,939,15,2025-09-25,101.55,Purchase
3979,286,5,2025-09-15,339.19,Purchase
3980,1722,14,2025-09-21,46.8,Download
3981,1052,12,2025-09-13,169.73,Purchase
3982,513,11,2025-10-07,341.99,Purchase
3983,774,3,2025-10-08,447.43,Purchase
3984,1866,14,2025-09-16,183.89,Download
3985,1561,2,2025-10-09,439.8,Signup
3986,314,7,2025-09-13,118.46,Purchase
3987,1790,13,2025-09-18,476.99,Download
3988,283,5,2025-09-22,316.91,Download
3989,294,3,2025-10-02,259.79,Signup
3990,1887,15,2025-09-29,391.2,Download
3991,681,6,2025-10-01,62.45,Purchase
3992,261,2,2025-10-02,231.21,Purchase
3993,497,14,2025-09-24,487.95,Purchase
3994,1341,9,2025-09-24,100.06,Purchase
3995,1697,1,2025-09-16,470.33,Signup
3996,1008,4,2025-09-24,196.69,Purchase
3997,183,8,2025-09-13,26.47,Purchase
3998,1015,2,2025-09-18,267.99,Purchase
3999,886,7,2025-09-14,242.56,Purchase
4000,380,14,2025-09-13,258.65,Purchase
